10.14469/hpc/10386>	[IFDReference 1 >as>null doi:https://doi.org/10.14469/hpc/10386]	Syntheses and Characterization of Main Group, Transition Metal, Lanthanide and Actinide Complexes of Bidentate Acylpyrazolone Ligands
10.14469/hpc/10386>C>11349>	[IFDReference 2 >as>null doi:https://doi.org/10.14469/hpc/11349]
10.14469/hpc/10386>C>11711>C>11830>C>11858>D>R	[IFDReference 667 >as>10.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11858&file=9]
10.14469/hpc/10386>C>11711>C>11830>C>11858>D>R	[IFDReference 668 >as>10.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11858&file=8]
10.14469/hpc/10386>C>11711>C>11830>C>11858>D>R	[IFDReference 669 >as>10-hsqc in CDCl3.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11858&file=4]
10.14469/hpc/10386>C>11711>C>11830>C>11858>D>R	[IFDReference 670 >as>10-hsqc in CDCl3.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11858&file=3]
10.14469/hpc/10386>C>11711>C>11830>C>11858>D>R	[IFDReference 671 >as>10-hsqc in CDCl3.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11858&file=2]
10.14469/hpc/10386>C>11711>C>11830>C>11858>D>R	[IFDReference 672 >as>10-hsqc in CDCl3.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11858&file=1]
10.14469/hpc/10386>C>11711>C>11838>	[IFDReference 673 >as>null doi:https://doi.org/10.14469/hpc/11838]
10.14469/hpc/10386>C>11711>C>11838>D>R	[IFDReference 674 >as>10.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11838&file=3]
10.14469/hpc/10386>C>11711>C>11838>D>R	[IFDReference 675 >as>10.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11838&file=2]
10.14469/hpc/10386>C>11711>C>11838>D>R	[IFDReference 676 >as>TM-VI-167_2021-11-24T15-43-58.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11838&file=1]
10.14469/hpc/10386>C>10385>	[IFDReference 677 >as>null doi:https://doi.org/10.14469/hpc/10385]
10.14469/hpc/10386>C>10385>C>11299>	[IFDReference 678 >as>null doi:https://doi.org/10.14469/hpc/11299]
10.14469/hpc/10386>C>10385>C>11299>C>10292>	[IFDReference 679 >as>null doi:https://doi.org/10.14469/hpc/10292]
10.14469/hpc/10386>C>10385>C>11299>C>10292>D>R	[IFDReference 680 >as>56.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=10292&file=5]
10.14469/hpc/10386>C>10385>C>11299>C>10292>D>R	[IFDReference 681 >as>opt.cml url:https://data.hpc.imperial.ac.uk/resolve/?doi=10292&file=4]
10.14469/hpc/10386>C>10385>C>11299>C>10292>D>R	[IFDReference 682 >as>AB2226.fchk url:https://data.hpc.imperial.ac.uk/resolve/?doi=10292&file=3]
10.14469/hpc/10386>C>10385>C>11299>C>10292>D>R	[IFDReference 683 >as>AB2226-3.log url:https://data.hpc.imperial.ac.uk/resolve/?doi=10292&file=2]
10.14469/hpc/10386>C>10385>C>11299>C>10292>D>R	[IFDReference 684 >as>AB2226-3.gjf url:https://data.hpc.imperial.ac.uk/resolve/?doi=10292&file=1]
10.14469/hpc/10386>C>10385>C>11299>C>10311>	[IFDReference 685 >as>null doi:https://doi.org/10.14469/hpc/10311]
10.14469/hpc/10386>C>10385>C>11299>C>10311>D>R	[IFDReference 686 >as>56.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=10311&file=5]
10.14469/hpc/10386>C>10385>C>11299>C>10311>D>R	[IFDReference 687 >as>opt.cml url:https://data.hpc.imperial.ac.uk/resolve/?doi=10311&file=4]
10.14469/hpc/10386>C>10385>C>11299>C>10311>D>R	[IFDReference 688 >as>checkpoint.fchk url:https://data.hpc.imperial.ac.uk/resolve/?doi=10311&file=3]
10.14469/hpc/10386>C>10385>C>11299>C>10311>D>R	[IFDReference 689 >as>AB2226-3-12.log url:https://data.hpc.imperial.ac.uk/resolve/?doi=10311&file=2]
10.14469/hpc/10386>C>10385>C>11299>C>10311>D>R	[IFDReference 690 >as>AB2226-3-12.gjf url:https://data.hpc.imperial.ac.uk/resolve/?doi=10311&file=1]
10.14469/hpc/10386>C>10385>C>11299>C>10323>	[IFDReference 691 >as>null doi:https://doi.org/10.14469/hpc/10323]
10.14469/hpc/10386>C>10385>C>11299>C>10323>D>R	[IFDReference 692 >as>56.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=10323&file=5]
10.14469/hpc/10386>C>10385>C>11299>C>10323>D>R	[IFDReference 693 >as>opt.cml url:https://data.hpc.imperial.ac.uk/resolve/?doi=10323&file=4]
10.14469/hpc/10386>C>10385>C>11299>C>10323>D>R	[IFDReference 694 >as>checkpoint.fchk url:https://data.hpc.imperial.ac.uk/resolve/?doi=10323&file=3]
10.14469/hpc/10386>C>10385>C>11299>C>10323>D>R	[IFDReference 695 >as>AB2226-3-14-4.log url:https://data.hpc.imperial.ac.uk/resolve/?doi=10323&file=2]
10.14469/hpc/10386>C>10385>C>11299>C>10323>D>R	[IFDReference 696 >as>AB2226-3-14-4.gjf url:https://data.hpc.imperial.ac.uk/resolve/?doi=10323&file=1]
10.14469/hpc/10386>C>10385>C>11504>	[IFDReference 697 >as>null doi:https://doi.org/10.14469/hpc/11504]
10.14469/hpc/10386>C>10385>C>11504>D>R	[IFDReference 698 >as>56.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11504&file=7]
10.14469/hpc/10386>C>10385>C>11504>D>R	[IFDReference 699 >as>56.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11504&file=6]
10.14469/hpc/10386>C>10385>C>11504>D>R	[IFDReference 700 >as>56.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11504&file=5]
10.14469/hpc/10386>C>10385>C>11504>D>R	[IFDReference 701 >as>TM-VI-198_2021-12-05T18-33-44.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11504&file=1]
10.14469/hpc/10386>C>10385>C>11300>	[IFDReference 702 >as>null doi:https://doi.org/10.14469/hpc/11300]
10.14469/hpc/10386>C>10385>C>11300>D>R	[IFDReference 703 >as>AB2226.zip.003 url:https://data.hpc.imperial.ac.uk/resolve/?doi=11300&file=8]
10.14469/hpc/10386>C>10385>C>11300>D>R	[IFDReference 704 >as>AB2226.zip.002 url:https://data.hpc.imperial.ac.uk/resolve/?doi=11300&file=7]
10.14469/hpc/10386>C>10385>C>11300>D>R	[IFDReference 705 >as>AB2226.zip.001 url:https://data.hpc.imperial.ac.uk/resolve/?doi=11300&file=6]
10.14469/hpc/10386>C>10385>C>11300>D>R	[IFDReference 706 >as>AB2226.7z.003 url:https://data.hpc.imperial.ac.uk/resolve/?doi=11300&file=5]
10.14469/hpc/10386>C>10385>C>11300>D>R	[IFDReference 707 >as>AB2226.7z.002 url:https://data.hpc.imperial.ac.uk/resolve/?doi=11300&file=4]
10.14469/hpc/10386>C>10385>C>11300>D>R	[IFDReference 708 >as>AB2226.7z.001 url:https://data.hpc.imperial.ac.uk/resolve/?doi=11300&file=3]
10.14469/hpc/10386>C>10385>C>11300>D>R	[IFDReference 709 >as>AB2226.cif url:https://data.hpc.imperial.ac.uk/resolve/?doi=11300&file=1]
10.14469/hpc/10386>C>11337>	[IFDReference 710 >as>null doi:https://doi.org/10.14469/hpc/11337]
10.14469/hpc/10386>C>11337>C>11528>	[IFDReference 711 >as>null doi:https://doi.org/10.14469/hpc/11528]
10.14469/hpc/10386>C>11337>C>11528>C>11532>	[IFDReference 712 >as>null doi:https://doi.org/10.14469/hpc/11532]	NMR Data for Bis(ethanol) bis(4-benzoyl-1-(4-methoxybenzyl)-1H-pyrazol-5-olate)magnesium (17), 1H, COSY
10.14469/hpc/10386>C>11337>C>11528>C>11532>D>R	[IFDReference 713 >as>17.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11532&file=7]
10.14469/hpc/10386>C>11337>C>11528>C>11532>D>R	[IFDReference 714 >as>17.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11532&file=6]
10.14469/hpc/10386>C>11337>C>11528>C>11532>D>R	[IFDReference 715 >as>17.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11532&file=5]
10.14469/hpc/10386>C>11337>C>11528>C>11532>D>R	[IFDReference 716 >as>17-cosy.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11532&file=4]
10.14469/hpc/10386>C>11337>C>11528>C>11532>D>R	[IFDReference 717 >as>17-cosy.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11532&file=3]
10.14469/hpc/10386>C>11337>C>11528>C>11532>D>R	[IFDReference 718 >as>17-cosy.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11532&file=2]
10.14469/hpc/10386>C>11337>C>11528>C>11532>D>R	[IFDReference 719 >as>17-cosy.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11532&file=1]
10.14469/hpc/10386>C>11337>C>11528>C>11531>	[IFDReference 720 >as>null doi:https://doi.org/10.14469/hpc/11531]	NMR Data for Bis(ethanol) bis(4-benzoyl-1-(4-methoxybenzyl)-1H-pyrazol-5-olate)magnesium (17), 13C
10.14469/hpc/10386>C>11337>C>11528>C>11531>D>R	[IFDReference 721 >as>17.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11531&file=7]
10.14469/hpc/10386>C>11337>C>11528>C>11531>D>R	[IFDReference 722 >as>17-13C.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11531&file=6]
10.14469/hpc/10386>C>11337>C>11528>C>11531>D>R	[IFDReference 723 >as>17.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11531&file=5]
10.14469/hpc/10386>C>11337>C>11528>C>11531>D>R	[IFDReference 724 >as>17.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11531&file=4]
10.14469/hpc/10386>C>11337>C>11528>C>11531>D>R	[IFDReference 725 >as>17-13C.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11531&file=3]
10.14469/hpc/10386>C>11337>C>11528>C>11531>D>R	[IFDReference 726 >as>17-13C.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11531&file=2]
10.14469/hpc/10386>C>11337>C>11528>C>11531>D>R	[IFDReference 727 >as>17-13C.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11531&file=1]
10.14469/hpc/10386>C>11337>C>11528>C>11533>	[IFDReference 728 >as>null doi:https://doi.org/10.14469/hpc/11533]	NMR Data for Bis(ethanol) bis(4-benzoyl-1-(4-methoxybenzyl)-1H-pyrazol-5-olate)magnesium (17). 1H, 13C, HSQC
10.14469/hpc/10386>C>11337>C>11528>C>11533>D>R	[IFDReference 729 >as>17.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11533&file=7]
10.14469/hpc/10386>C>11337>C>11528>C>11533>D>R	[IFDReference 730 >as>17.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11533&file=6]
10.14469/hpc/10386>C>11337>C>11528>C>11533>D>R	[IFDReference 731 >as>17.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11533&file=5]
10.14469/hpc/10386>C>11337>C>11528>C>11533>D>R	[IFDReference 732 >as>17-hsqc.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11533&file=4]
10.14469/hpc/10386>C>11337>C>11528>C>11533>D>R	[IFDReference 733 >as>17-hsqc.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11533&file=3]
10.14469/hpc/10386>C>11337>C>11528>C>11533>D>R	[IFDReference 734 >as>17-hsqc.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11533&file=2]
10.14469/hpc/10386>C>11337>C>11528>C>11533>D>R	[IFDReference 735 >as>17-hsqc.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11533&file=1]
10.14469/hpc/10386>C>11337>C>11528>C>11534>	[IFDReference 736 >as>null doi:https://doi.org/10.14469/hpc/11534]	NMR Data for Bis(ethanol) bis(4-benzoyl-1-(4-methoxybenzyl)-1H-pyrazol-5-olate)magnesium (17),  1H, 13C, HMBC
10.14469/hpc/10386>C>11337>C>11528>C>11534>D>R	[IFDReference 737 >as>17.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11534&file=10]
10.14469/hpc/10386>C>11337>C>11528>C>11534>D>R	[IFDReference 738 >as>17.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11534&file=9]
10.14469/hpc/10386>C>11337>C>11528>C>11534>D>R	[IFDReference 739 >as>17.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11534&file=8]
10.14469/hpc/10386>C>11337>C>11528>C>11534>D>R	[IFDReference 740 >as>18.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11534&file=7]
10.14469/hpc/10386>C>11337>C>11528>C>11534>D>R	[IFDReference 741 >as>17-hmbc.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11534&file=4]
10.14469/hpc/10386>C>11337>C>11528>C>11534>D>R	[IFDReference 742 >as>17-hmbc.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11534&file=3]
10.14469/hpc/10386>C>11337>C>11528>C>11534>D>R	[IFDReference 743 >as>17-hmbc.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11534&file=2]
10.14469/hpc/10386>C>11337>C>11528>C>11534>D>R	[IFDReference 744 >as>17-hmbc.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11534&file=1]
10.14469/hpc/10386>C>11337>C>11528>C>11530>	[IFDReference 745 >as>null doi:https://doi.org/10.14469/hpc/11530]	NMR Data for Bis(ethanol) bis(4-benzoyl-1-(4-methoxybenzyl)-1H-pyrazol-5-olate)magnesium (17), 1H
10.14469/hpc/10386>C>11337>C>11528>C>11530>D>R	[IFDReference 746 >as>17.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11530&file=7]
10.14469/hpc/10386>C>11337>C>11528>C>11530>D>R	[IFDReference 747 >as>17.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11530&file=6]
10.14469/hpc/10386>C>11337>C>11528>C>11530>D>R	[IFDReference 748 >as>17.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11530&file=5]
10.14469/hpc/10386>C>11337>C>11528>C>11530>D>R	[IFDReference 749 >as>17-1H.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11530&file=4]
10.14469/hpc/10386>C>11337>C>11528>C>11530>D>R	[IFDReference 750 >as>17-1H.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11530&file=3]
10.14469/hpc/10386>C>11337>C>11528>C>11530>D>R	[IFDReference 751 >as>17-1H.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11530&file=2]
10.14469/hpc/10386>C>11337>C>11528>C>11530>D>R	[IFDReference 752 >as>17-1H.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11530&file=1]
10.14469/hpc/10386>C>11337>C>11527>	[IFDReference 753 >as>null doi:https://doi.org/10.14469/hpc/11527]
10.14469/hpc/10386>C>11337>C>11527>D>R	[IFDReference 754 >as>17.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11527&file=4]
10.14469/hpc/10386>C>11337>C>11527>D>R	[IFDReference 755 >as>17.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11527&file=3]
10.14469/hpc/10386>C>11337>C>11527>D>R	[IFDReference 756 >as>17.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11527&file=2]
10.14469/hpc/10386>C>11337>C>11527>D>R	[IFDReference 757 >as>TM-VI-169_2021-11-24T15-46-52.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11527&file=1]
10.14469/hpc/10386>C>11337>C>11338>	[IFDReference 758 >as>null doi:https://doi.org/10.14469/hpc/11338]
10.14469/hpc/10386>C>11337>C>11338>D>R	[IFDReference 759 >as>17.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11338&file=5]
10.14469/hpc/10386>C>11337>C>11338>D>R	[IFDReference 760 >as>17.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11338&file=4]
10.14469/hpc/10386>C>11337>C>11338>D>R	[IFDReference 761 >as>AB2221.tar.gz url:https://data.hpc.imperial.ac.uk/resolve/?doi=11338&file=3]
10.14469/hpc/10386>C>11337>C>11338>D>R	[IFDReference 762 >as>AB2221.7z url:https://data.hpc.imperial.ac.uk/resolve/?doi=11338&file=2]
10.14469/hpc/10386>C>11337>C>11338>D>R	[IFDReference 763 >as>AB2221.cif url:https://data.hpc.imperial.ac.uk/resolve/?doi=11338&file=1]
10.14469/hpc/10386>C>11337>C>11338>D>ccdc.csd.cc2d6q0c>	[IFDReference 764 >as>null doi:https://doi.org/10.5517/ccdc.csd.cc2d6q0c]	CCDC 2210982: Experimental Crystal Structure Determination
10.14469/hpc/10386>C>11741>	[IFDReference 765 >as>null doi:https://doi.org/10.14469/hpc/11741]
10.14469/hpc/10386>C>11741>C>R	[IFDReference 766 >as>63.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11741&file=4]
10.14469/hpc/10386>C>11741>C>R	[IFDReference 767 >as>63.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11741&file=3]
10.14469/hpc/10386>C>11741>C>R	[IFDReference 768 >as>63.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11741&file=2]
10.14469/hpc/10386>C>11710>	[IFDReference 769 >as>null doi:https://doi.org/10.14469/hpc/11710]
10.14469/hpc/10386>C>11710>C>11829>	[IFDReference 770 >as>null doi:https://doi.org/10.14469/hpc/11829]
10.14469/hpc/10386>C>11710>C>11829>C>11850>	[IFDReference 771 >as>null doi:https://doi.org/10.14469/hpc/11850]	NMR data for 1-(4-methoxybenzyl)-1H-pyrazol-5-ol (9), enol, 1H, 13C, HMBC
10.14469/hpc/10386>C>11710>C>11829>C>11850>D>R	[IFDReference 772 >as>9.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11850&file=10]
10.14469/hpc/10386>C>11710>C>11829>C>11850>D>R	[IFDReference 773 >as>9.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11850&file=9]
10.14469/hpc/10386>C>11710>C>11829>C>11850>D>R	[IFDReference 774 >as>9.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11850&file=8]
10.14469/hpc/10386>C>11710>C>11829>C>11850>D>R	[IFDReference 775 >as>9-enol form hmbc.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11850&file=4]
10.14469/hpc/10386>C>11710>C>11829>C>11850>D>R	[IFDReference 776 >as>9-enol form hmbc.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11850&file=3]
10.14469/hpc/10386>C>11710>C>11829>C>11850>D>R	[IFDReference 777 >as>9-enol form hmbc.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11850&file=2]
10.14469/hpc/10386>C>11710>C>11829>C>11850>D>R	[IFDReference 778 >as>9-enol form hmbc.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11850&file=1]
10.14469/hpc/10386>C>11710>C>11829>C>11851>	[IFDReference 779 >as>null doi:https://doi.org/10.14469/hpc/11851]	NMR data for 1-(4-methoxybenzyl)-1H-pyrazol-5-ol (9), enol, 1H, 13C, HMQC
10.14469/hpc/10386>C>11710>C>11829>C>11851>D>R	[IFDReference 780 >as>9.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11851&file=10]
10.14469/hpc/10386>C>11710>C>11829>C>11851>D>R	[IFDReference 781 >as>9.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11851&file=9]
10.14469/hpc/10386>C>11710>C>11829>C>11851>D>R	[IFDReference 782 >as>9.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11851&file=8]
10.14469/hpc/10386>C>11710>C>11829>C>11851>D>R	[IFDReference 783 >as>9-enol form hsqc.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11851&file=4]
10.14469/hpc/10386>C>11710>C>11829>C>11851>D>R	[IFDReference 784 >as>9-enol form hsqc.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11851&file=3]
10.14469/hpc/10386>C>11710>C>11829>C>11851>D>R	[IFDReference 785 >as>9-enol form hsqc.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11851&file=2]
10.14469/hpc/10386>C>11710>C>11829>C>11851>D>R	[IFDReference 786 >as>9-enol form hsqc.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11851&file=1]
10.14469/hpc/10386>C>11710>C>11829>C>11845>	[IFDReference 787 >as>null doi:https://doi.org/10.14469/hpc/11845]	NMR data for 2-(4-methoxybenzyl)-2,4-dihydro-3H-pyrazol-3-one (9), 1H, keto form, CDCl3
10.14469/hpc/10386>C>11710>C>11829>C>11845>D>R	[IFDReference 788 >as>9.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11845&file=9]
10.14469/hpc/10386>C>11710>C>11829>C>11845>D>R	[IFDReference 789 >as>9.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11845&file=8]
10.14469/hpc/10386>C>11710>C>11829>C>11845>D>R	[IFDReference 790 >as>9.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11845&file=7]
10.14469/hpc/10386>C>11710>C>11829>C>11845>D>R	[IFDReference 791 >as>9-keto form 1H.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11845&file=4]
10.14469/hpc/10386>C>11710>C>11829>C>11845>D>R	[IFDReference 792 >as>9-keto form 1H.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11845&file=3]
10.14469/hpc/10386>C>11710>C>11829>C>11845>D>R	[IFDReference 793 >as>9-keto form 1H.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11845&file=2]
10.14469/hpc/10386>C>11710>C>11829>C>11845>D>R	[IFDReference 794 >as>9-keto form 1H.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11845&file=1]
10.14469/hpc/10386>C>11710>C>11829>C>11846>	[IFDReference 795 >as>null doi:https://doi.org/10.14469/hpc/11846]	NMR Data for 1-(4-methoxybenzyl)-1H-pyrazol-5-ol (9), 1H, enol form, CDCl3
10.14469/hpc/10386>C>11710>C>11829>C>11846>D>R	[IFDReference 796 >as>9.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11846&file=10]
10.14469/hpc/10386>C>11710>C>11829>C>11846>D>R	[IFDReference 797 >as>9.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11846&file=9]
10.14469/hpc/10386>C>11710>C>11829>C>11846>D>R	[IFDReference 798 >as>9.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11846&file=8]
10.14469/hpc/10386>C>11710>C>11829>C>11846>D>R	[IFDReference 799 >as>9-enol form 1H.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11846&file=4]
10.14469/hpc/10386>C>11710>C>11829>C>11846>D>R	[IFDReference 800 >as>9-enol form 1H.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11846&file=3]
10.14469/hpc/10386>C>11710>C>11829>C>11846>D>R	[IFDReference 801 >as>9-enol form 1H.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11846&file=2]
10.14469/hpc/10386>C>11710>C>11829>C>11846>D>R	[IFDReference 802 >as>9-enol form 1H.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11846&file=1]
10.14469/hpc/10386>C>11710>C>11829>C>11847>	[IFDReference 803 >as>null doi:https://doi.org/10.14469/hpc/11847]	NMR Data for 2-(4-methoxybenzyl)-2,4-dihydro-3H-pyrazol-3-one (9), 13C, keto form, CDCl3
10.14469/hpc/10386>C>11710>C>11829>C>11847>D>R	[IFDReference 804 >as>9.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11847&file=10]
10.14469/hpc/10386>C>11710>C>11829>C>11847>D>R	[IFDReference 805 >as>9.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11847&file=9]
10.14469/hpc/10386>C>11710>C>11829>C>11847>D>R	[IFDReference 806 >as>9.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11847&file=8]
10.14469/hpc/10386>C>11710>C>11829>C>11847>D>R	[IFDReference 807 >as>9-keto form 13C.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11847&file=4]
10.14469/hpc/10386>C>11710>C>11829>C>11847>D>R	[IFDReference 808 >as>9-keto form 13C.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11847&file=3]
10.14469/hpc/10386>C>11710>C>11829>C>11847>D>R	[IFDReference 809 >as>9-keto form 13C.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11847&file=2]
10.14469/hpc/10386>C>11710>C>11829>C>11847>D>R	[IFDReference 810 >as>9-keto form 13C.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11847&file=1]
10.14469/hpc/10386>C>11710>C>11829>C>11848>	[IFDReference 811 >as>null doi:https://doi.org/10.14469/hpc/11848]	NMR Data for 1-(4-methoxybenzyl)-1H-pyrazol-5-ol (9), 13C, enol form, CDCl3
10.14469/hpc/10386>C>11710>C>11829>C>11848>D>R	[IFDReference 812 >as>9.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11848&file=10]
10.14469/hpc/10386>C>11710>C>11829>C>11848>D>R	[IFDReference 813 >as>9.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11848&file=9]
10.14469/hpc/10386>C>11710>C>11829>C>11848>D>R	[IFDReference 814 >as>9.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11848&file=8]
10.14469/hpc/10386>C>11710>C>11829>C>11848>D>R	[IFDReference 815 >as>9-enol form 13C.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11848&file=4]
10.14469/hpc/10386>C>11710>C>11829>C>11848>D>R	[IFDReference 816 >as>9-enol form 13C.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11848&file=3]
10.14469/hpc/10386>C>11710>C>11829>C>11848>D>R	[IFDReference 817 >as>9-enol form 13C.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11848&file=2]
10.14469/hpc/10386>C>11710>C>11829>C>11848>D>R	[IFDReference 818 >as>9-enol form 13C.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11848&file=1]
10.14469/hpc/10386>C>11710>C>11829>C>11849>	[IFDReference 819 >as>null doi:https://doi.org/10.14469/hpc/11849]	NMR Data for 1-(4-methoxybenzyl)-1H-pyrazol-5-ol (9),  enol form, 1H, COSY
10.14469/hpc/10386>C>11710>C>11829>C>11849>D>R	[IFDReference 820 >as>9.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11849&file=10]
10.14469/hpc/10386>C>11710>C>11829>C>11849>D>R	[IFDReference 821 >as>9.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11849&file=9]
10.14469/hpc/10386>C>11710>C>11829>C>11849>D>R	[IFDReference 822 >as>9.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11849&file=8]
